,Unnamed: 0,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,no_bookings_prop,no_found_prop
2601,2601,170,2013-03-07 18:13:21,5,219,,,219,107989,2,2.5,1,2.64,0.4291,4.61,14,85.0,0,17100,3,7,2,1,1,1,,355.51,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2602,2602,170,2013-03-07 18:13:21,5,219,,,219,108717,4,4.5,1,2.48,0.0295,5.0,9,169.0,0,17100,3,7,2,1,1,1,,355.28,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2603,2603,170,2013-03-07 18:13:21,5,219,,,219,111475,3,4.5,1,2.48,,4.81,35,119.0,0,17100,3,7,2,1,1,1,,349.11,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2604,2604,170,2013-03-07 18:13:21,5,219,,,219,121262,2,3.0,1,2.64,0.4254,4.61,8,48.0,1,17100,3,7,2,1,1,1,,355.54,0,0.0,,,0.0,,,0.0,0.0,14.0,0.0,,,0.0,0.0,17.0,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2605,2605,170,2013-03-07 18:13:21,5,219,,,219,123388,3,4.5,1,2.64,0.5338,5.49,12,129.0,0,17100,3,7,2,1,1,1,,355.08,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2606,2606,170,2013-03-07 18:13:21,5,219,,,219,128982,3,4.0,1,2.48,,4.9,29,89.0,0,17100,3,7,2,1,1,1,,349.13,0,-1.0,,,-1.0,,,-1.0,0.0,4.0,0.0,,,0.0,0.0,4.0,-1.0,,,-1.0,,,-1.0,0.0,4.0,0,,0,0.0,0.0
2607,2607,170,2013-03-07 18:13:21,5,219,,,219,137095,3,3.5,1,2.56,0.4574,4.59,6,90.0,0,17100,3,7,2,1,1,1,,355.02,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2608,2608,174,2013-05-17 08:03:22,5,219,,,219,1157,2,4.0,1,1.39,0.0163,4.28,6,59.0,0,19521,2,11,1,0,1,0,,664.36,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2609,2609,174,2013-05-17 08:03:22,5,219,,,219,6636,3,4.5,1,0.0,0.006,4.93,34,99.0,0,19521,2,11,1,0,1,0,,664.04,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2610,2610,174,2013-05-17 08:03:22,5,219,,,219,11810,3,4.5,1,2.64,0.0198,5.06,25,125.0,0,19521,2,11,1,0,1,0,,669.65,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2611,2611,174,2013-05-17 08:03:22,5,219,,,219,14868,3,4.0,1,2.3,0.0244,4.57,14,66.0,1,19521,2,11,1,0,1,0,,664.18,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2612,2612,174,2013-05-17 08:03:22,5,219,,,219,20881,2,4.0,1,2.2,0.0213,4.24,36,67.0,0,19521,2,11,1,0,1,0,,669.36,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2613,2613,174,2013-05-17 08:03:22,5,219,,,219,22273,2,4.0,1,0.0,0.0057,4.46,8,78.0,1,19521,2,11,1,0,1,0,,667.09,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2614,2614,174,2013-05-17 08:03:22,5,219,,,219,37786,4,4.0,1,1.61,0.0324,5.43,18,279.0,0,19521,2,11,1,0,1,0,,665.78,0,1.0,,,1.0,,,1.0,0.0,7.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2615,2615,174,2013-05-17 08:03:22,5,219,,,219,38105,2,3.5,1,1.39,0.0145,4.24,19,49.0,0,19521,2,11,1,0,1,0,,664.06,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2616,2616,174,2013-05-17 08:03:22,5,219,,,219,40738,4,4.0,1,1.61,0.034,5.41,2,189.0,0,19521,2,11,1,0,1,0,,665.79,0,1.0,,,1.0,0.0,47.0,1.0,0.0,5.0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,21.0,1,426.98,1,1.0,1.0
2617,2617,174,2013-05-17 08:03:22,5,219,,,219,42504,3,4.5,1,2.2,0.0282,4.8,26,129.0,0,19521,2,11,1,0,1,0,,669.22,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2618,2618,174,2013-05-17 08:03:22,5,219,,,219,43315,3,4.5,1,1.1,0.0066,4.63,33,89.0,0,19521,2,11,1,0,1,0,,670.89,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2619,2619,174,2013-05-17 08:03:22,5,219,,,219,47839,3,4.5,1,1.1,0.0111,4.69,21,85.0,0,19521,2,11,1,0,1,0,,666.03,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2620,2620,174,2013-05-17 08:03:22,5,219,,,219,51347,3,0.0,1,2.64,,4.88,28,116.0,0,19521,2,11,1,0,1,0,,669.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2621,2621,174,2013-05-17 08:03:22,5,219,,,219,62688,3,5.0,1,1.39,0.0137,4.89,20,125.0,0,19521,2,11,1,0,1,0,,666.19,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2622,2622,174,2013-05-17 08:03:22,5,219,,,219,64408,4,4.5,1,2.2,0.0401,5.13,13,164.0,0,19521,2,11,1,0,1,0,,669.63,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2623,2623,174,2013-05-17 08:03:22,5,219,,,219,71096,4,4.5,1,2.71,0.0202,5.05,30,179.0,0,19521,2,11,1,0,1,0,,670.35,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2624,2624,174,2013-05-17 08:03:22,5,219,,,219,73965,2,4.0,1,1.39,0.0119,4.45,23,75.0,0,19521,2,11,1,0,1,0,,663.97,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2625,2625,174,2013-05-17 08:03:22,5,219,,,219,74242,3,3.5,1,2.56,0.0779,4.49,3,59.0,1,19521,2,11,1,0,1,0,,668.91,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2626,2626,174,2013-05-17 08:03:22,5,219,,,219,77394,3,3.5,1,1.95,0.0407,4.78,1,89.0,0,19521,2,11,1,0,1,0,,666.11,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2627,2627,174,2013-05-17 08:03:22,5,219,,,219,86608,3,0.0,1,2.2,,5.0,17,169.0,0,19521,2,11,1,0,1,0,,666.56,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2628,2628,174,2013-05-17 08:03:22,5,219,,,219,87705,3,5.0,1,0.69,0.0031,4.86,15,100.0,0,19521,2,11,1,0,1,0,,666.71,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2629,2629,174,2013-05-17 08:03:22,5,219,,,219,90077,3,4.0,1,2.2,0.027,4.56,29,98.0,0,19521,2,11,1,0,1,0,,669.25,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2630,2630,174,2013-05-17 08:03:22,5,219,,,219,92274,3,4.5,1,2.56,0.0502,4.29,7,64.0,0,19521,2,11,1,0,1,0,,668.88,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2631,2631,174,2013-05-17 08:03:22,5,219,,,219,104932,3,5.0,1,1.61,0.0082,4.59,24,79.0,0,19521,2,11,1,0,1,0,,662.24,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2632,2632,174,2013-05-17 08:03:22,5,219,,,219,108340,3,4.0,1,2.64,0.0328,4.65,32,85.0,0,19521,2,11,1,0,1,0,,669.59,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2633,2633,174,2013-05-17 08:03:22,5,219,,,219,117170,2,3.5,1,2.2,0.0473,4.09,12,50.0,0,19521,2,11,1,0,1,0,,669.44,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2634,2634,174,2013-05-17 08:03:22,5,219,,,219,117636,3,5.0,1,1.61,0.0083,4.58,11,76.0,0,19521,2,11,1,0,1,0,,662.26,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2635,2635,174,2013-05-17 08:03:22,5,219,,,219,121976,3,4.5,1,2.2,0.0505,4.74,9,114.0,0,19521,2,11,1,0,1,0,,669.54,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2636,2636,174,2013-05-17 08:03:22,5,219,,,219,124347,2,3.5,1,2.64,0.0396,4.17,31,57.0,0,19521,2,11,1,0,1,0,,669.71,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2637,2637,174,2013-05-17 08:03:22,5,219,,,219,129075,3,4.5,1,1.1,0.0056,4.76,35,107.0,0,19521,2,11,1,0,1,0,,666.24,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2638,2638,174,2013-05-17 08:03:22,5,219,,,219,130837,4,4.0,1,1.95,0.0108,5.08,5,136.0,0,19521,2,11,1,0,1,0,,666.3,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2639,2639,174,2013-05-17 08:03:22,5,219,,,219,139280,3,4.5,1,2.2,0.0428,4.93,27,129.0,0,19521,2,11,1,0,1,0,,669.52,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2640,2640,175,2013-05-29 12:29:11,14,100,,,100,5847,4,4.5,0,4.49,0.0663,5.23,32,201.91,0,6792,1,3,2,1,1,1,,44.36,0,0.0,,,0.0,0.0,4.0,0.0,,,0.0,,,0.0,0.0,14.0,0.0,,,0.0,,,0.0,0.0,14.0,0,,0,0.0,0.0
2641,2641,175,2013-05-29 12:29:11,14,100,,,100,8456,4,4.0,1,4.51,0.1301,5.45,35,217.37,0,6792,1,3,2,1,1,1,,44.03,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2642,2642,175,2013-05-29 12:29:11,14,100,,,100,11284,5,5.0,0,4.51,0.1496,5.68,12,253.12,1,6792,1,3,2,1,1,1,,44.25,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2643,2643,175,2013-05-29 12:29:11,14,100,,,100,12912,4,4.5,1,4.47,0.1555,5.45,14,230.9,0,6792,1,3,2,1,1,1,,44.48,0,0.0,,,0.0,0.0,,1.0,,,1.0,,,1.0,0.0,7.0,1.0,,,1.0,,,1.0,0.0,7.0,0,,0,0.0,0.0
2644,2644,175,2013-05-29 12:29:11,14,100,,,100,13120,3,4.0,1,4.42,0.0874,5.07,36,201.91,0,6792,1,3,2,1,1,1,,43.75,0,0.0,,,0.0,0.0,41.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2645,2645,175,2013-05-29 12:29:11,14,100,,,100,21062,4,4.5,1,0.0,0.0031,5.75,13,237.66,1,6792,1,3,2,1,1,1,,38.01,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2646,2646,175,2013-05-29 12:29:11,14,100,,,100,25566,3,4.0,0,4.45,0.0745,5.28,7,153.61,0,6792,1,3,2,1,1,1,,44.23,0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,0.0,153.0,1.0,,,1.0,,,1.0,0.0,153.0,0,,0,0.0,0.0
2647,2647,175,2013-05-29 12:29:11,14,100,,,100,25684,5,4.5,1,4.39,0.0727,5.76,27,346.83,0,6792,1,3,2,1,1,1,,44.79,0,0.0,,,0.0,0.0,,1.0,,,1.0,,,1.0,0.0,11.0,1.0,,,1.0,,,1.0,0.0,11.0,0,,0,0.0,0.0
2648,2648,175,2013-05-29 12:29:11,14,100,,,100,29006,3,4.0,1,2.4,0.0056,4.69,26,95.64,0,6792,1,3,2,1,1,1,,39.86,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,11.0,0.0,,,0.0,,,0.0,0.0,8.0,0,,0,0.0,0.0
2649,2649,175,2013-05-29 12:29:11,14,100,,,100,29953,4,4.0,1,4.19,0.0275,5.29,10,209.64,1,6792,1,3,2,1,1,1,,44.16,0,0.0,,,0.0,0.0,7.0,0.0,,,0.0,,,0.0,0.0,10.0,0.0,,,0.0,,,0.0,0.0,10.0,0,,0,0.0,0.0
2650,2650,175,2013-05-29 12:29:11,14,100,,,100,40380,3,4.5,1,4.43,0.0959,5.13,18,210.61,1,6792,1,3,2,1,1,1,,43.79,0,1.0,,,1.0,0.0,15.0,0.0,,,0.0,,,0.0,0.0,5.0,0.0,,,0.0,,,0.0,0.0,4.0,0,,0,0.0,0.0
2651,2651,175,2013-05-29 12:29:11,14,100,,,100,42013,3,4.0,1,3.0,0.0096,4.94,22,114.96,1,6792,1,3,2,1,1,1,,39.51,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2652,2652,175,2013-05-29 12:29:11,14,100,,,100,48230,4,4.5,0,4.45,0.1014,5.54,25,278.23,1,6792,1,3,2,1,1,1,,44.68,0,1.0,,,1.0,0.0,,1.0,,,1.0,,,1.0,0.0,3.0,,,,,,,,0.0,,0,,0,0.0,0.0
2653,2653,175,2013-05-29 12:29:11,14,100,,,100,55871,3,4.5,0,4.51,0.0972,5.47,31,188.39,1,6792,1,3,2,1,1,1,,44.41,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2654,2654,175,2013-05-29 12:29:11,14,100,,,100,56662,2,3.5,1,1.79,0.0121,4.9,6,118.83,0,6792,1,3,2,1,1,1,,46.73,0,-1.0,,,-1.0,0.0,7.0,-1.0,,,-1.0,,,-1.0,0.0,8.0,-1.0,,,-1.0,,,-1.0,0.0,7.0,0,,0,0.0,0.0
2655,2655,175,2013-05-29 12:29:11,14,100,,,100,67887,5,4.5,1,4.33,0.0626,5.83,1,254.08,1,6792,1,3,2,1,1,1,,44.83,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,8.0,0.0,,,0.0,,,0.0,0.0,9.0,0,,0,0.0,0.0
2656,2656,175,2013-05-29 12:29:11,14,100,,,100,69688,4,4.5,0,4.45,0.1225,5.45,37,259.88,0,6792,1,3,2,1,1,1,,44.5,0,0.0,,,0.0,0.0,33.0,1.0,,,1.0,,,1.0,0.0,21.0,1.0,,,1.0,,,1.0,0.0,21.0,0,,0,0.0,0.0
2657,2657,175,2013-05-29 12:29:11,14,100,,,100,70196,5,4.5,1,4.47,0.1585,6.06,34,449.23,0,6792,1,3,2,1,1,1,,44.44,0,-1.0,,,-1.0,,,-1.0,,,-1.0,,,-1.0,0.0,8.0,-1.0,,,-1.0,,,-1.0,0.0,9.0,0,,0,0.0,0.0
2658,2658,175,2013-05-29 12:29:11,14,100,,,100,71662,4,4.5,0,4.42,0.0583,5.35,9,221.23,0,6792,1,3,2,1,1,1,,44.29,0,0.0,,,0.0,0.0,3.0,-1.0,,,-1.0,,,-1.0,0.0,10.0,0.0,,,0.0,,,0.0,0.0,10.0,0,,0,0.0,0.0
2659,2659,175,2013-05-29 12:29:11,14,100,,,100,74827,2,3.5,0,1.79,0.0121,4.68,28,81.15,1,6792,1,3,2,1,1,1,,46.67,0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,33.0,1.0,,,1.0,,,1.0,0.0,33.0,0,,0,0.0,0.0
2660,2660,175,2013-05-29 12:29:11,14,100,,,100,76087,3,3.5,0,4.43,0.0641,4.97,21,169.07,0,6792,1,3,2,1,1,1,,44.38,0,0.0,,,0.0,0.0,10.0,0.0,,,0.0,,,0.0,0.0,11.0,0.0,,,0.0,,,0.0,0.0,10.0,0,,0,0.0,0.0
2661,2661,175,2013-05-29 12:29:11,14,100,,,100,77192,4,3.5,1,2.08,0.0132,4.97,19,103.37,1,6792,1,3,2,1,1,1,,37.68,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,15.0,1.0,,,1.0,,,1.0,0.0,24.0,0,,0,0.0,0.0
2662,2662,175,2013-05-29 12:29:11,14,100,,,100,78541,4,4.5,1,2.56,0.0038,5.07,20,124.63,0,6792,1,3,2,1,1,1,,38.82,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,1,143.31,1,1.0,1.0
2663,2663,175,2013-05-29 12:29:11,14,100,,,100,90227,3,4.0,1,1.95,0.0021,5.01,30,100.47,1,6792,1,3,2,1,1,1,,46.73,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2664,2664,175,2013-05-29 12:29:11,14,100,,,100,94837,3,3.5,1,2.77,0.0175,4.74,16,85.98,1,6792,1,3,2,1,1,1,,39.67,0,0.0,,,0.0,0.0,33.0,0.0,,,0.0,,,0.0,0.0,33.0,0.0,,,0.0,,,0.0,0.0,33.0,0,,0,0.0,0.0
2665,2665,175,2013-05-29 12:29:11,14,100,,,100,95519,3,4.0,0,2.3,0.0146,4.91,15,85.98,1,6792,1,3,2,1,1,1,,39.59,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2666,2666,175,2013-05-29 12:29:11,14,100,,,100,96099,4,4.5,0,4.48,0.1459,5.44,3,182.59,1,6792,1,3,2,1,1,1,,44.55,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2667,2667,175,2013-05-29 12:29:11,14,100,,,100,100586,4,4.5,1,4.5,0.1544,5.65,24,230.9,0,6792,1,3,2,1,1,1,,44.47,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2668,2668,175,2013-05-29 12:29:11,14,100,,,100,113586,5,4.5,1,4.52,0.1426,5.66,8,239.59,1,6792,1,3,2,1,1,1,,44.24,0,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,15.0,-1.0,,,-1.0,,,-1.0,0.0,10.0,0,,0,0.0,0.0
2669,2669,175,2013-05-29 12:29:11,14,100,,,100,115048,5,4.5,1,4.51,0.1471,5.54,2,192.25,0,6792,1,3,2,1,1,1,,44.28,0,1.0,,,1.0,0.0,13.0,-1.0,,,-1.0,,,-1.0,0.0,9.0,-1.0,,,-1.0,,,-1.0,0.0,17.0,0,,0,0.0,0.0
2670,2670,175,2013-05-29 12:29:11,14,100,,,100,121732,4,4.5,1,1.61,0.0036,5.27,29,134.29,0,6792,1,3,2,1,1,1,,46.3,0,1.0,,,1.0,0.0,4.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
2671,2671,175,2013-05-29 12:29:11,14,100,,,100,131410,4,4.0,1,2.64,0.0136,5.0,33,114.96,0,6792,1,3,2,1,1,1,,39.64,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,1.0,2.0
2672,2672,175,2013-05-29 12:29:11,14,100,,,100,139172,2,3.5,0,1.79,0.0109,4.71,4,90.81,1,6792,1,3,2,1,1,1,,46.8,0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,34.0,1.0,,,1.0,,,1.0,0.0,34.0,0,,0,0.0,0.0
2673,2673,176,2013-04-28 12:25:18,25,215,,,59,9768,5,0.0,0,0.69,,5.8,10,187.62,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2674,2674,176,2013-04-28 12:25:18,25,215,,,59,32015,4,4.5,0,1.1,0.0075,6.21,33,204.56,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2675,2675,176,2013-04-28 12:25:18,25,215,,,59,43575,4,4.0,0,3.0,0.1075,6.04,8,284.04,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2676,2676,176,2013-04-28 12:25:18,25,215,,,59,43849,4,4.5,1,3.89,0.0757,6.11,24,239.74,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2677,2677,176,2013-04-28 12:25:18,25,215,,,59,46161,5,5.0,1,2.4,0.0404,6.21,1,592.83,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2678,2678,176,2013-04-28 12:25:18,25,215,,,59,46527,4,5.0,1,2.4,0.0719,6.0,6,134.2,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2679,2679,176,2013-04-28 12:25:18,25,215,,,59,48658,5,4.5,1,3.04,0.0809,6.21,15,419.54,0,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2680,2680,176,2013-04-28 12:25:18,25,215,,,59,52394,4,4.5,1,2.2,0.0105,6.14,21,192.83,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2681,2681,176,2013-04-28 12:25:18,25,215,,,59,53866,4,4.5,1,2.77,0.2562,6.14,28,251.47,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2682,2682,176,2013-04-28 12:25:18,25,215,,,59,56825,4,4.5,0,3.69,0.0481,6.08,31,169.38,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2683,2683,176,2013-04-28 12:25:18,25,215,,,59,57948,5,4.5,1,3.04,0.1226,6.21,26,166.78,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0.0,0.0
2684,2684,176,2013-04-28 12:25:18,25,215,,,59,61024,5,0.0,0,2.71,,6.21,9,700.98,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2685,2685,176,2013-04-28 12:25:18,25,215,,,59,62142,4,4.5,1,3.09,0.0071,5.92,18,160.26,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2686,2686,176,2013-04-28 12:25:18,25,215,,,59,65085,4,5.0,0,2.08,,5.97,12,547.23,0,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2687,2687,176,2013-04-28 12:25:18,25,215,,,59,69256,4,4.5,1,1.79,0.0124,5.93,22,139.41,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2688,2688,176,2013-04-28 12:25:18,25,215,,,59,69420,5,4.5,1,2.4,0.0363,6.21,14,872.96,0,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2689,2689,176,2013-04-28 12:25:18,25,215,,,59,72681,5,5.0,0,1.95,0.0022,6.21,19,551.14,0,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2690,2690,176,2013-04-28 12:25:18,25,215,,,59,75251,4,4.5,0,3.69,0.0481,6.05,2,144.63,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2691,2691,176,2013-04-28 12:25:18,25,215,,,59,76171,5,4.0,0,3.5,0.0297,6.21,16,290.55,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
2692,2692,176,2013-04-28 12:25:18,25,215,,,59,84957,4,4.0,1,3.87,0.0762,6.05,20,225.41,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
